style,quality,session_file,relative_path,stroke_index,start_time,peak_time,end_time
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,677,6.27,6.77,7.27
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,790,7.4,7.9,8.4
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,921,8.71,9.21,9.71
Butterfly,,session_a4a8948f_20260213_1938.csv,Butterfly\session_a4a8948f_20260213_1938.csv,1009,9.59,10.09,10.59
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,89,0.39,0.89,1.39
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,184,1.34,1.84,2.34
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,293,2.43,2.93,3.43
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,393,3.43,3.93,4.43
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,503,4.53,5.03,5.53
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,613,5.63,6.13,6.63
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,717,6.67,7.17,7.67
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,826,7.76,8.26,8.76
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,938,8.88,9.38,9.88
Butterfly,,session_bf7376b9_20260213_1957.csv,Butterfly\session_bf7376b9_20260213_1957.csv,1054,10.04,10.54,11.04
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,54,0.04,0.54,1.04
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,137,0.87,1.37,1.87
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,242,1.92,2.42,2.92
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,327,2.77,3.27,3.77
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,449,3.99,4.49,4.99
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,520,4.7,5.2,5.7
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,617,5.67,6.17,6.67
Butterfly,,session_c968ce39_20260213_2013.csv,Butterfly\session_c968ce39_20260213_2013.csv,726,6.76,7.26,7.76
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,66,0.16,0.66,1.16
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,180,1.3,1.8,2.3
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,338,2.88,3.38,3.88
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,483,4.33,4.83,5.33
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,665,6.15,6.65,7.15
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,772,7.22,7.72,8.22
Butterfly,,session_cfd2354d_20260212_2319.csv,Butterfly\session_cfd2354d_20260212_2319.csv,929,8.79,9.29,9.79
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,57,0.07,0.57,1.07
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,147,0.97,1.47,1.97
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,227,1.77,2.27,2.77
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,306,2.56,3.06,3.56
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,387,3.37,3.87,4.37
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,468,4.18,4.68,5.18
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,579,5.29,5.79,6.29
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,654,6.04,6.54,7.04
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,789,7.39,7.89,8.39
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,867,8.17,8.67,9.17
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,948,8.98,9.48,9.98
Butterfly,,session_d65912b8_20260213_2011.csv,Butterfly\session_d65912b8_20260213_2011.csv,1030,9.8,10.3,10.8
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,83,0.33,0.83,1.33
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,228,1.78,2.28,2.78
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,409,3.59,4.09,4.59
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,533,4.83,5.33,5.83
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,675,6.25,6.75,7.25
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,824,7.74,8.24,8.74
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,966,9.16,9.66,10.16
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,1123,10.73,11.23,11.73
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,1266,12.16,12.66,13.16
Butterfly,,session_e616b1bd_20260212_2323.csv,Butterfly\session_e616b1bd_20260212_2323.csv,1414,13.64,14.14,14.64
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,64,0.14,0.64,1.14
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,161,1.11,1.61,2.11
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,273,2.23,2.73,3.23
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,370,3.2,3.7,4.2
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,483,4.33,4.83,5.33
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,607,5.57,6.07,6.57
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,718,6.68,7.18,7.68
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,830,7.8,8.3,8.8
Butterfly,,session_e74ac642_20260212_2317.csv,Butterfly\session_e74ac642_20260212_2317.csv,933,8.83,9.33,9.83
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,71,0.21,0.71,1.21
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,162,1.12,1.62,2.12
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,244,1.94,2.44,2.94
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,340,2.9,3.4,3.9
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,450,4.0,4.5,5.0
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,545,4.95,5.45,5.95
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,643,5.93,6.43,6.93
Butterfly,,session_eedf9900_20260212_2323.csv,Butterfly\session_eedf9900_20260212_2323.csv,741,6.91,7.41,7.91
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,54,0.04,0.54,1.04
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,160,1.1,1.6,2.1
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,255,2.05,2.55,3.05
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,355,3.05,3.55,4.05
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,462,4.12,4.62,5.12
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,561,5.11,5.61,6.11
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,673,6.23,6.73,7.23
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,785,7.35,7.85,8.35
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,876,8.26,8.76,9.26
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,980,9.3,9.8,10.3
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,1108,10.58,11.08,11.58
Butterfly,,session_f1aad541_20260213_1955.csv,Butterfly\session_f1aad541_20260213_1955.csv,1187,11.37,11.87,12.37
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,85,0.35,0.85,1.35
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,184,1.34,1.84,2.34
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,308,2.58,3.08,3.58
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,433,3.83,4.33,4.83
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,546,4.96,5.46,5.96
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,660,6.1,6.6,7.1
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,773,7.23,7.73,8.23
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,899,8.49,8.99,9.49
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,1035,9.85,10.35,10.85
Butterfly,,session_f557923a_20260212_2317.csv,Butterfly\session_f557923a_20260212_2317.csv,1128,10.78,11.28,11.78
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,194,1.44,1.94,2.44
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,353,3.03,3.53,4.03
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,550,5.0,5.5,6.0
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,721,6.71,7.21,7.71
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,915,8.65,9.15,9.65
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,1091,10.41,10.91,11.41
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,1280,12.3,12.8,13.3
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,1465,14.15,14.65,15.15
Butterfly,,session_f5d2857c_20260215_1757.csv,Butterfly\session_f5d2857c_20260215_1757.csv,1633,15.83,16.33,16.83
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,164,1.14,1.64,2.14
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,245,1.95,2.45,2.95
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,355,3.05,3.55,4.05
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,452,4.02,4.52,5.02
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,549,4.99,5.49,5.99
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,661,6.11,6.61,7.11
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,763,7.13,7.63,8.13
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,870,8.2,8.7,9.2
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,969,9.19,9.69,10.19
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,1089,10.39,10.89,11.39
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,1188,11.38,11.88,12.38
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,1298,12.48,12.98,13.48
Butterfly,,session_f8913fb0_20260221_2120.csv,Butterfly\session_f8913fb0_20260221_2120.csv,1431,13.81,14.31,14.81
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,61,0.21,0.61,1.01
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,104,0.64,1.04,1.44
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,193,1.53,1.93,2.33
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,240,2.0,2.4,2.8
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,358,3.18,3.58,3.98
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,490,4.5,4.9,5.3
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,542,5.02,5.42,5.82
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,700,6.6,7.0,7.4
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,807,7.67,8.07,8.47
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,858,8.18,8.58,8.98
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,967,9.27,9.67,10.07
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,1008,9.68,10.08,10.48
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,1158,11.18,11.58,11.98
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,1273,12.33,12.73,13.13
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,1317,12.77,13.17,13.57
Freestyle,,badfreestyle.csv,Freestyle\badfreestyle.csv,1464,14.24,14.64,15.04
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,331,2.91,3.31,3.71
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,484,4.44,4.84,5.24
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,619,5.79,6.19,6.59
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,762,7.22,7.62,8.02
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,918,8.78,9.18,9.58
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1062,10.22,10.62,11.02
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1220,11.8,12.2,12.6
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1360,13.2,13.6,14.0
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1500,14.6,15.0,15.4
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1652,16.12,16.52,16.92
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1802,17.62,18.02,18.42
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,1933,18.93,19.33,19.73
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,2088,20.48,20.88,21.28
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,2246,22.06,22.46,22.86
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,2396,23.56,23.96,24.36
Freestyle,,badfreestyle2.csv,Freestyle\badfreestyle2.csv,2542,25.02,25.42,25.82
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,68,0.28,0.68,1.08
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,200,1.6,2.0,2.4
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,248,2.08,2.48,2.88
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,356,3.16,3.56,3.96
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,403,3.63,4.03,4.43
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,485,4.45,4.85,5.25
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,533,4.93,5.33,5.73
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,695,6.55,6.95,7.35
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,856,8.16,8.56,8.96
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1033,9.93,10.33,10.73
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1210,11.7,12.1,12.5
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1381,13.41,13.81,14.21
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1550,15.1,15.5,15.9
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1737,16.97,17.37,17.77
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,1883,18.43,18.83,19.23
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,2071,20.31,20.71,21.11
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,2247,22.07,22.47,22.87
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,2424,23.84,24.24,24.64
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,2601,25.61,26.01,26.41
Freestyle,,badfreestyle3.csv,Freestyle\badfreestyle3.csv,2778,27.38,27.78,28.18
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,66,0.26,0.66,1.06
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,198,1.58,1.98,2.38
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,238,1.98,2.38,2.78
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,354,3.14,3.54,3.94
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,415,3.75,4.15,4.55
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,528,4.88,5.28,5.68
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,584,5.44,5.84,6.24
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,688,6.48,6.88,7.28
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,735,6.95,7.35,7.75
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,920,8.8,9.2,9.6
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1034,9.94,10.34,10.74
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1097,10.57,10.97,11.37
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1212,11.72,12.12,12.52
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1274,12.34,12.74,13.14
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1401,13.61,14.01,14.41
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1454,14.14,14.54,14.94
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1575,15.35,15.75,16.15
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1629,15.89,16.29,16.69
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1741,17.01,17.41,17.81
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1799,17.59,17.99,18.39
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1925,18.85,19.25,19.65
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,1975,19.35,19.75,20.15
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2141,21.01,21.41,21.81
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2263,22.23,22.63,23.03
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2323,22.83,23.23,23.63
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2438,23.98,24.38,24.78
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2500,24.6,25.0,25.4
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2614,25.74,26.14,26.54
Freestyle,,goodfree.csv,Freestyle\goodfree.csv,2666,26.26,26.66,27.06
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,63,0.23,0.63,1.03
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,107,0.67,1.07,1.47
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,233,1.93,2.33,2.73
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,283,2.43,2.83,3.23
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,398,3.58,3.98,4.38
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,442,4.02,4.42,4.82
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,621,5.81,6.21,6.61
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,817,7.77,8.17,8.57
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,964,9.24,9.64,10.04
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1005,9.65,10.05,10.45
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1195,11.55,11.95,12.35
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1317,12.77,13.17,13.57
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1384,13.44,13.84,14.24
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1499,14.59,14.99,15.39
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1561,15.21,15.61,16.01
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1753,17.13,17.53,17.93
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1877,18.37,18.77,19.17
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,1943,19.03,19.43,19.83
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2060,20.2,20.6,21.0
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2117,20.77,21.17,21.57
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2236,21.96,22.36,22.76
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2297,22.57,22.97,23.37
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2476,24.36,24.76,25.16
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2597,25.57,25.97,26.37
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2648,26.08,26.48,26.88
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2765,27.25,27.65,28.05
Freestyle,,goodfreestyle.csv,Freestyle\goodfreestyle.csv,2839,27.99,28.39,28.79
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,70,0.3,0.7,1.1
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,110,0.7,1.1,1.5
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,215,1.75,2.15,2.55
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,263,2.23,2.63,3.03
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,383,3.43,3.83,4.23
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,431,3.91,4.31,4.71
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,552,5.12,5.52,5.92
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,601,5.61,6.01,6.41
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,779,7.39,7.79,8.19
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,906,8.66,9.06,9.46
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,960,9.2,9.6,10.0
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1080,10.4,10.8,11.2
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1145,11.05,11.45,11.85
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1324,12.84,13.24,13.64
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1464,14.24,14.64,15.04
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1514,14.74,15.14,15.54
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1644,16.04,16.44,16.84
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1703,16.63,17.03,17.43
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1818,17.78,18.18,18.58
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,1881,18.41,18.81,19.21
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2006,19.66,20.06,20.46
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2059,20.19,20.59,20.99
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2175,21.35,21.75,22.15
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2238,21.98,22.38,22.78
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2363,23.23,23.63,24.03
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2415,23.75,24.15,24.55
Freestyle,,goodfreestyle1.csv,Freestyle\goodfreestyle1.csv,2609,25.69,26.09,26.49
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,68,0.28,0.68,1.08
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,196,1.56,1.96,2.36
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,261,2.21,2.61,3.01
Freestyle,,session_1030406b_20260213_0019.csv,Freestyle\session_1030406b_20260213_0019.csv,358,3.18,3.58,3.98
