style,quality,session_file,relative_path,stroke_index,start_time,peak_time,end_time
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,685,6.45,6.85,7.25
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,749,7.09,7.49,7.89
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,858,8.18,8.58,8.98
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,910,8.7,9.1,9.5
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,1043,10.03,10.43,10.83
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,1084,10.44,10.84,11.24
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,1207,11.67,12.07,12.47
Freestyle,,session_46ecf087_20260213_0022.csv,Freestyle\session_46ecf087_20260213_0022.csv,1259,12.19,12.59,12.99
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,71,0.31,0.71,1.11
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,233,1.93,2.33,2.73
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,286,2.46,2.86,3.26
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,490,4.5,4.9,5.3
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,628,5.88,6.28,6.68
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,684,6.44,6.84,7.24
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,822,7.82,8.22,8.62
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,883,8.43,8.83,9.23
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,1013,9.73,10.13,10.53
Freestyle,,session_8adc1e4a_20260213_0019.csv,Freestyle\session_8adc1e4a_20260213_0019.csv,1070,10.3,10.7,11.1
